position	x	n	folded
15121	40	40	0
15127	31	40	0
15161	40	40	0
15208	40	40	0
15231	40	40	0
15256	40	40	0
15300	40	40	0
15324	40	40	0
15332	40	40	0
15358	40	40	0
15438	40	40	0
15455	40	40	0
15465	29	40	0
15495	40	40	0
15533	1	40	0
15570	1	40	0
15604	1	40	0
15660	40	40	0
15743	13	40	0
15763	14	40	0
15867	1	40	0
15874	39	40	0
15888	1	40	0
15972	39	40	0
16007	39	40	0
16059	40	40	0
16096	40	40	0
16129	1	40	0
16144	1	40	0
16197	1	40	0
16206	1	40	0
16207	1	40	0
16226	39	40	0
16254	1	40	0
16296	10	40	0
16336	39	40	0
16561	17	40	0
16583	40	40	0
16646	40	40	0
16664	40	40	0
16706	1	40	0
16714	40	40	0
16714	28	40	0
16812	40	40	0
16848	23	40	0
16944	40	40	0
16951	17	40	0
17005	40	40	0
17026	35	40	0
17032	2	40	0
17045	40	40	0
17092	1	40	0
17141	40	40	0
17149	2	40	0
17191	1	40	0
17235	40	40	0
17262	5	40	0
17273	40	40	0
17303	40	40	0
17316	40	40	0
17404	40	40	0
17434	40	40	0
17461	40	40	0
17486	40	40	0
17487	14	40	0
17561	40	40	0
17586	40	40	0
17613	40	40	0
17671	40	40	0
17725	1	40	0
17733	40	40	0
17805	1	40	0
17812	12	40	0
17834	40	40	0
17875	40	40	0
17970	7	40	0
17974	40	40	0
18027	40	40	0
18109	40	40	0
18271	39	40	0
18360	1	40	0
18362	39	40	0
18395	1	40	0
18424	40	40	0
18426	1	40	0
18445	39	40	0
18509	40	40	0
18518	1	40	0
18572	1	40	0
18669	1	40	0
18696	40	40	0
18721	1	40	0
18763	1	40	0
18781	1	40	0
18853	1	40	0
18873	39	40	0
18919	16	40	0
18932	40	40	0
18954	39	40	0
18956	16	40	0
18979	14	40	0
19070	1	40	0
19082	39	40	0
19139	8	40	0
19157	37	40	0
19177	1	40	0
19294	36	40	0
19301	40	40	0
19334	40	40	0
19427	40	40	0
19428	40	40	0
19490	36	40	0
19494	31	40	0
19593	40	40	0
19597	16	40	0
19608	4	40	0
19657	36	40	0
19680	28	40	0
19691	4	40	0
19708	36	40	0
19756	4	40	0
19771	1	40	0
19791	2	40	0
19850	1	40	0
19867	40	40	0
19879	1	40	0
19900	36	40	0
19920	4	40	0
19933	2	40	0
20086	3	40	0
20139	40	40	0
20172	1	40	0
20195	40	40	0
20220	4	40	0
20242	4	40	0
20277	4	40	0
20288	40	40	0
20346	40	40	0
20374	6	40	0
20382	40	40	0
20402	6	40	0
20460	7	40	0
20468	40	40	0
20471	33	40	0
20491	33	40	0
20510	1	40	0
20529	40	40	0
20560	1	40	0
20590	40	40	0
20592	7	40	0
20629	2	40	0
20642	40	40	0
20691	40	40	0
20695	40	40	0
20714	40	40	0
20752	40	40	0
20802	7	40	0
20836	7	40	0
20840	40	40	0
20845	2	40	0
20849	8	40	0
20863	33	40	0
20883	7	40	0
20886	12	40	0
20923	7	40	0
20939	7	40	0
20982	7	40	0
21001	12	40	0
21040	33	40	0
21080	14	40	0
21100	9	40	0
21133	7	40	0
21164	40	40	0
21167	40	40	0
21169	10	40	0
21186	7	40	0
21206	40	40	0
21210	7	40	0
21262	23	40	0
21273	33	40	0
21273	40	40	0
21349	7	40	0
21365	33	40	0
21400	2	40	0
21414	7	40	0
21446	7	40	0
21450	7	40	0
21502	33	40	0
21523	7	40	0
21579	27	40	0
21623	33	40	0
21639	40	40	0
21674	40	40	0
21726	40	40	0
21779	4	40	0
21843	33	40	0
21853	33	40	0
21874	7	40	0
21885	1	40	0
21975	7	40	0
22008	8	40	0
22108	25	40	0
22123	3	40	0
22219	8	40	0
22227	2	40	0
22228	2	40	0
22230	32	40	0
22270	19	40	0
22281	32	40	0
22317	8	40	0
22335	19	40	0
22335	8	40	0
22348	40	40	0
22386	1	40	0
22399	7	40	0
22402	34	40	0
22406	6	40	0
22407	19	40	0
22412	6	40	0
22447	6	40	0
22463	7	40	0
22510	40	40	0
22536	17	40	0
22547	40	40	0
22573	6	40	0
22573	34	40	0
22593	1	40	0
22631	5	40	0
22707	40	40	0
22760	36	40	0
22848	10	40	0
22904	36	40	0
22993	36	40	0
23002	6	40	0
23002	40	40	0
23036	4	40	0
23038	4	40	0
23162	4	40	0
23170	40	40	0
23190	4	40	0
23219	4	40	0
23265	1	40	0
23276	4	40	0
23284	40	40	0
23323	36	40	0
23371	36	40	0
23448	14	40	0
23456	40	40	0
23514	1	40	0
23607	2	40	0
23620	1	40	0
23648	40	40	0
23663	1	40	0
23710	40	40	0
23742	4	40	0
23762	4	40	0
23784	40	40	0
23851	4	40	0
23895	40	40	0
23903	4	40	0
23942	40	40	0
23965	36	40	0
24054	37	40	0
24063	3	40	0
24071	37	40	0
24073	17	40	0
24110	37	40	0
24110	3	40	0
24135	40	40	0
24148	37	40	0
24210	37	40	0
24224	13	40	0
24265	5	40	0
24330	37	40	0
24393	40	40	0
24472	4	40	0
24477	2	40	0
24489	5	40	0
24555	2	40	0
24612	2	40	0
24636	5	40	0
24660	38	40	0
24694	2	40	0
24695	38	40	0
24696	2	40	0
24699	20	40	0
24704	40	40	0
24748	2	40	0
24754	4	40	0
24755	40	40	0
24793	2	40	0
24846	4	40	0
24852	38	40	0
24954	38	40	0
24970	40	40	0
24992	2	40	0
24996	40	40	0
25000	38	40	0
25056	40	40	0
25082	1	40	0
25118	40	40	0
25138	38	40	0
25141	40	40	0
25307	38	40	0
25308	40	40	0
25317	2	40	0
25445	3	40	0
25482	2	40	0
25522	2	40	0
25562	2	40	0
25569	40	40	0
25576	40	40	0
25667	40	40	0
25709	40	40	0
25724	17	40	0
25781	2	40	0
25797	40	40	0
25809	40	40	0
25834	40	40	0
25957	38	40	0
25981	2	40	0
25983	14	40	0
26000	2	40	0
26142	2	40	0
26179	40	40	0
26180	40	40	0
26182	40	40	0
26274	38	40	0
26285	3	40	0
26331	1	40	0
26356	4	40	0
26368	38	40	0
26432	38	40	0
26437	2	40	0
26459	40	40	0
26465	2	40	0
26570	2	40	0
26662	14	40	0
26710	40	40	0
26726	7	40	0
26730	38	40	0
26747	2	40	0
26756	2	40	0
26764	40	40	0
26770	2	40	0
26793	5	40	0
26909	40	40	0
26913	40	40	0
26916	40	40	0
26922	13	40	0
26930	2	40	0
26942	2	40	0
26968	2	40	0
26999	1	40	0
27031	10	40	0
27052	1	40	0
27060	40	40	0
27150	3	40	0
27172	7	40	0
27173	3	40	0
27246	3	40	0
27299	2	40	0
27341	40	40	0
27360	37	40	0
27370	37	40	0
27396	3	40	0
27471	1	40	0
27526	1	40	0
27630	1	40	0
27653	40	40	0
27679	40	40	0
27684	37	40	0
27686	3	40	0
27714	1	40	0
27747	40	40	0
27770	40	40	0
27826	3	40	0
27891	35	40	0
27935	3	40	0
27947	40	40	0
27990	40	40	0
28023	17	40	0
28040	35	40	0
28099	4	40	0
28104	40	40	0
28125	29	40	0
28202	35	40	0
28206	35	40	0
28213	40	40	0
28221	35	40	0
28232	35	40	0
28237	40	40	0
28244	35	40	0
28311	35	40	0
28397	5	40	0
28449	40	40	0
28451	4	40	0
28515	35	40	0
28546	5	40	0
28553	35	40	0
28587	34	40	0
28665	2	40	0
28689	40	40	0
28718	4	40	0
28784	4	40	0
28880	40	40	0
28953	2	40	0
29006	40	40	0
29064	40	40	0
29066	40	40	0
29148	4	40	0
29171	36	40	0
29175	6	40	0
29185	4	40	0
29312	1	40	0
29329	15	40	0
29333	4	40	0
29341	36	40	0
29358	36	40	0
29384	36	40	0
29462	36	40	0
29473	1	40	0
29503	40	40	0
29509	1	40	0
29511	14	40	0
29525	32	40	0
29538	40	40	0
29581	4	40	0
29626	4	40	0
29634	10	40	0
29731	40	40	0
29756	2	40	0
29783	9	40	0
29822	4	40	0
29878	40	40	0
29902	2	40	0
29942	4	40	0
30056	40	40	0
30095	2	40	0
30096	8	40	0
30198	40	40	0
30204	8	40	0
30242	40	40	0
30250	4	40	0
30331	6	40	0
30346	40	40	0
30351	4	40	0
30374	4	40	0
30484	2	40	0
30493	36	40	0
30544	40	40	0
30580	40	40	0
30587	2	40	0
30589	10	40	0
30596	4	40	0
30613	2	40	0
30685	21	40	0
30706	40	40	0
30708	2	40	0
30728	5	40	0
30753	5	40	0
30789	2	40	0
30805	36	40	0
30865	36	40	0
30911	40	40	0
30935	4	40	0
30957	3	40	0
30988	40	40	0
31000	4	40	0
31015	4	40	0
31018	36	40	0
31025	2	40	0
31029	36	40	0
31038	4	40	0
31068	3	40	0
31105	3	40	0
31118	8	40	0
31120	4	40	0
31188	40	40	0
31235	16	40	0
31248	4	40	0
31251	36	40	0
31295	40	40	0
31308	4	40	0
31346	4	40	0
31397	36	40	0
31533	40	40	0
31540	2	40	0
31540	4	40	0
31569	4	40	0
31592	3	40	0
31599	36	40	0
31606	36	40	0
31624	40	40	0
31636	4	40	0
31652	4	40	0
31662	2	40	0
31695	36	40	0
31735	4	40	0
31760	4	40	0
31764	40	40	0
31771	40	40	0
31780	14	40	0
31844	14	40	0
31845	1	40	0
31849	35	40	0
31868	40	40	0
31882	35	40	0
31895	5	40	0
31931	33	40	0
31969	2	40	0
32009	3	40	0
32015	7	40	0
32028	6	40	0
32039	27	40	0
32043	6	40	0
32046	40	40	0
32056	34	40	0
32073	5	40	0
32126	1	40	0
32140	5	40	0
32210	35	40	0
32348	35	40	0
32364	5	40	0
32368	5	40	0
32388	3	40	0
32393	3	40	0
32410	5	40	0
32414	34	40	0
32458	6	40	0
32505	40	40	0
32510	34	40	0
32643	6	40	0
32678	6	40	0
32708	6	40	0
32748	2	40	0
32763	17	40	0
32787	34	40	0
32798	40	40	0
32875	34	40	0
32919	40	40	0
32952	6	40	0
32952	34	40	0
32956	40	40	0
33041	6	40	0
33061	34	40	0
33076	34	40	0
33127	6	40	0
33157	1	40	0
33200	3	40	0
33254	34	40	0
33264	5	40	0
33320	5	40	0
33333	3	40	0
33369	5	40	0
33380	40	40	0
33398	5	40	0
33433	1	40	0
33479	40	40	0
33482	17	40	0
33564	34	40	0
33696	6	40	0
33704	20	40	0
33709	14	40	0
33710	40	40	0
33749	34	40	0
33766	6	40	0
33784	40	40	0
33803	6	40	0
33803	34	40	0
33865	40	40	0
33892	40	40	0
33909	4	40	0
33917	40	40	0
33930	9	40	0
33932	40	40	0
33939	6	40	0
34014	40	40	0
34041	5	40	0
34103	5	40	0
34113	5	40	0
34123	35	40	0
34126	5	40	0
34216	2	40	0
34251	40	40	0
34271	4	40	0
34272	5	40	0
34290	23	40	0
34294	2	40	0
34314	13	40	0
34316	36	40	0
34330	5	40	0
34344	36	40	0
34368	40	40	0
34371	4	40	0
34391	40	40	0
34408	40	40	0
34418	1	40	0
34454	40	40	0
34503	40	40	0
34504	1	40	0
34529	11	40	0
34543	40	40	0
34595	7	40	0
34602	1	40	0
34649	7	40	0
34667	1	40	0
34671	7	40	0
34679	7	40	0
34725	40	40	0
34728	7	40	0
34731	33	40	0
34760	40	40	0
34789	40	40	0
34839	33	40	0
34876	2	40	0
34916	1	40	0
34917	7	40	0
34921	7	40	0
34923	40	40	0
34930	7	40	0
34949	32	40	0
34969	10	40	0
34980	4	40	0
34993	40	40	0
35052	12	40	0
35077	8	40	0
35077	40	40	0
35100	32	40	0
35142	8	40	0
35210	2	40	0
35268	40	40	0
35310	4	40	0
35334	32	40	0
35376	4	40	0
35392	40	40	0
35444	22	40	0
35470	18	40	0
35475	22	40	0
35475	22	40	0
35492	9	40	0
35500	40	40	0
35541	22	40	0
35542	40	40	0
35577	18	40	0
35579	40	40	0
35583	18	40	0
35639	40	40	0
35660	7	40	0
35697	40	40	0
35697	40	40	0
35791	22	40	0
35929	6	40	0
35947	40	40	0
35990	12	40	0
36142	13	40	0
36188	40	40	0
36210	27	40	0
36230	24	40	0
36249	13	40	0
36281	13	40	0
36307	9	40	0
36316	27	40	0
36329	4	40	0
36384	40	40	0
36421	40	40	0
36449	27	40	0
36462	13	40	0
36471	27	40	0
36547	13	40	0
36560	40	40	0
36587	14	40	0
36636	15	40	0
36658	15	40	0
36683	25	40	0
36684	40	40	0
36711	15	40	0
36728	15	40	0
36738	5	40	0
36741	1	40	0
36761	25	40	0
36763	1	40	0
36795	25	40	0
36828	25	40	0
36867	15	40	0
36960	40	40	0
36961	16	40	0
36965	16	40	0
36976	40	40	0
36977	3	40	0
37006	16	40	0
37022	40	40	0
37028	40	40	0
37039	40	40	0
37042	9	40	0
37044	40	40	0
37044	40	40	0
37131	40	40	0
37140	15	40	0
37143	40	40	0
37197	1	40	0
37232	40	40	0
37257	15	40	0
37370	25	40	0
37411	15	40	0
37460	25	40	0
37480	2	40	0
37486	15	40	0
37496	15	40	0
37601	25	40	0
37614	1	40	0
37629	40	40	0
37679	25	40	0
37713	25	40	0
37750	3	40	0
37759	25	40	0
37765	1	40	0
37772	5	40	0
37790	5	40	0
37799	15	40	0
37827	7	40	0
37879	13	40	0
37885	40	40	0
37913	27	40	0
37921	8	40	0
37965	14	40	0
37982	14	40	0
37996	40	40	0
38049	14	40	0
38081	26	40	0
38111	1	40	0
38140	40	40	0
38213	40	40	0
38234	14	40	0
38236	2	40	0
38288	40	40	0
38293	26	40	0
38329	14	40	0
38330	4	40	0
38353	14	40	0
38390	40	40	0
38450	3	40	0
38526	14	40	0
38549	26	40	0
38607	26	40	0
38750	25	40	0
38824	25	40	0
38832	2	40	0
38838	15	40	0
38846	40	40	0
38846	40	40	0
38903	1	40	0
38972	25	40	0
38975	7	40	0
39017	40	40	0
39067	40	40	0
39073	25	40	0
39093	15	40	0
39133	13	40	0
39148	6	40	0
39203	15	40	0
39216	5	40	0
39250	40	40	0
39293	26	40	0
39319	5	40	0
39328	26	40	0
39340	40	40	0
39369	15	40	0
39398	28	40	0
39400	6	40	0
39403	9	40	0
39438	40	40	0
39456	1	40	0
39466	28	40	0
39468	28	40	0
39469	12	40	0
39486	2	40	0
39497	2	40	0
39564	1	40	0
39577	9	40	0
39624	28	40	0
39642	28	40	0
39658	5	40	0
39685	7	40	0
39771	1	40	0
39789	28	40	0
39796	9	40	0
39830	2	40	0
39839	40	40	0
39883	28	40	0
39899	40	40	0
39922	28	40	0
39924	28	40	0
39926	28	40	0
40032	40	40	0
40033	40	40	0
40115	40	40	0
40130	25	40	0
40161	25	40	0
40176	15	40	0
40255	25	40	0
40294	15	40	0
40307	8	40	0
40397	15	40	0
40406	26	40	0
40416	26	40	0
40453	11	40	0
40467	1	40	0
40468	8	40	0
40474	27	40	0
40478	8	40	0
40482	27	40	0
40493	1	40	0
40518	1	40	0
40637	8	40	0
40678	12	40	0
40685	2	40	0
40704	28	40	0
40767	12	40	0
40773	40	40	0
40792	3	40	0
40824	25	40	0
40934	15	40	0
40952	6	40	0
40966	3	40	0
41003	25	40	0
41036	15	40	0
41090	3	40	0
41139	15	40	0
41146	15	40	0
41161	25	40	0
41178	25	40	0
41181	1	40	0
41199	25	40	0
41276	40	40	0
41291	40	40	0
41355	26	40	0
41400	40	40	0
41439	23	40	0
41472	5	40	0
41474	2	40	0
41561	3	40	0
41578	40	40	0
41592	14	40	0
41641	40	40	0
41674	27	40	0
41729	13	40	0
41808	13	40	0
41821	13	40	0
41890	26	40	0
41903	14	40	0
41914	3	40	0
41943	14	40	0
41954	4	40	0
42010	14	40	0
42011	40	40	0
42040	26	40	0
42049	40	40	0
42052	40	40	0
42077	40	40	0
42124	14	40	0
42161	40	40	0
42172	26	40	0
42195	14	40	0
42218	20	40	0
42229	40	40	0
42241	40	40	0
42245	24	40	0
42281	24	40	0
42388	23	40	0
42424	18	40	0
42440	18	40	0
42510	18	40	0
42551	40	40	0
42558	40	40	0
42604	2	40	0
42642	1	40	0
42667	1	40	0
42697	21	40	0
42724	21	40	0
42757	7	40	0
42781	21	40	0
42871	20	40	0
42947	20	40	0
42959	40	40	0
42990	5	40	0
43005	21	40	0
43011	40	40	0
43081	21	40	0
43173	40	40	0
43230	40	40	0
43246	19	40	0
43265	19	40	0
43277	21	40	0
43308	19	40	0
43330	21	40	0
43358	21	40	0
43372	1	40	0
43383	40	40	0
43441	21	40	0
43445	21	40	0
43469	21	40	0
43492	13	40	0
43498	7	40	0
43505	19	40	0
43506	8	40	0
43603	9	40	0
43611	19	40	0
43764	19	40	0
43778	19	40	0
43816	19	40	0
43839	19	40	0
43844	19	40	0
43853	40	40	0
43902	20	40	0
43941	20	40	0
43960	20	40	0
43963	40	40	0
44003	20	40	0
44018	1	40	0
44026	20	40	0
44035	1	40	0
44077	29	40	0
44096	29	40	0
44103	29	40	0
44131	27	40	0
44182	27	40	0
44183	40	40	0
44192	11	40	0
44223	40	40	0
44424	24	40	0
44456	27	40	0
44474	11	40	0
44501	40	40	0
44523	12	40	0
44539	12	40	0
44574	40	40	0
44606	3	40	0
44642	25	40	0
44663	12	40	0
44707	11	40	0
44723	11	40	0
44732	29	40	0
44734	40	40	0
44782	24	40	0
44813	24	40	0
44818	8	40	0
44896	5	40	0
44913	28	40	0
44939	28	40	0
44940	28	40	0
45011	12	40	0
45035	28	40	0
45048	4	40	0
45053	28	40	0
45057	4	40	0
45081	40	40	0
45114	13	40	0
45132	40	40	0
45165	27	40	0
45215	6	40	0
45314	27	40	0
45318	27	40	0
45331	40	40	0
45362	13	40	0
45393	13	40	0
45396	40	40	0
45410	40	40	0
45453	1	40	0
45456	13	40	0
45462	13	40	0
45471	27	40	0
45496	9	40	0
45522	27	40	0
45567	13	40	0
45572	13	40	0
45589	4	40	0
45658	40	40	0
45679	3	40	0
45694	28	40	0
45729	40	40	0
45736	30	40	0
45924	40	40	0
45934	2	40	0
45995	30	40	0
46038	40	40	0
46066	40	40	0
46075	30	40	0
46079	30	40	0
46095	30	40	0
46122	40	40	0
46148	9	40	0
46180	31	40	0
46198	1	40	0
46202	1	40	0
46234	9	40	0
46239	31	40	0
46255	9	40	0
46270	31	40	0
46284	8	40	0
46291	17	40	0
46297	31	40	0
46303	9	40	0
46326	40	40	0
46357	40	40	0
46361	40	40	0
46371	4	40	0
46376	36	40	0
46400	1	40	0
46442	40	40	0
46450	40	40	0
46565	4	40	0
46566	4	40	0
46569	40	40	0
46645	40	40	0
46693	40	40	0
46704	1	40	0
46791	36	40	0
46808	2	40	0
46859	4	40	0
46865	36	40	0
46871	36	40	0
46890	3	40	0
46927	4	40	0
46933	36	40	0
46946	36	40	0
46985	36	40	0
46990	36	40	0
46999	40	40	0
47024	4	40	0
47055	40	40	0
47237	36	40	0
47260	36	40	0
47273	4	40	0
47312	36	40	0
47390	40	40	0
47435	37	40	0
47461	4	40	0
47464	3	40	0
47565	37	40	0
47595	40	40	0
47644	37	40	0
47647	40	40	0
47670	3	40	0
47712	40	40	0
47721	1	40	0
47734	37	40	0
47758	40	40	0
47805	37	40	0
47839	2	40	0
47891	2	40	0
47919	40	40	0
47959	2	40	0
48020	37	40	0
48028	37	40	0
48028	3	40	0
48092	2	40	0
48097	40	40	0
48151	2	40	0
48182	38	40	0
48209	1	40	0
48224	4	40	0
48269	1	40	0
48270	36	40	0
48341	2	40	0
48370	4	40	0
48371	40	40	0
48375	36	40	0
48558	40	40	0
48587	38	40	0
48622	38	40	0
48667	40	40	0
48732	40	40	0
48892	2	40	0
48932	1	40	0
48980	2	40	0
49054	1	40	0
49185	40	40	0
49228	3	40	0
49235	40	40	0
49260	2	40	0
49273	38	40	0
49316	40	40	0
49422	40	40	0
49440	40	40	0
49442	2	40	0
49518	40	40	0
49524	40	40	0
49557	40	40	0
49681	40	40	0
50016	4	40	0
50031	40	40	0
50094	40	40	0
50145	40	40	0
50187	40	40	0
50219	2	40	0
50219	1	40	0
50317	40	40	0
50455	4	40	0
50456	4	40	0
50458	4	40	0
50460	4	40	0
50469	40	40	0
50545	40	40	0
50548	2	40	0
50564	34	40	0
50566	6	40	0
50620	4	40	0
50642	6	40	0
50669	40	40	0
50688	34	40	0
50813	8	40	0
50832	6	40	0
50849	40	40	0
50883	8	40	0
50904	6	40	0
50990	40	40	0
51036	2	40	0
51186	40	40	0
51188	30	40	0
51195	40	40	0
51228	30	40	0
51278	40	40	0
51301	40	40	0
51361	1	40	0
51419	30	40	0
51436	1	40	0
51447	10	40	0
51508	30	40	0
51572	1	40	0
51638	30	40	0
51657	40	40	0
51680	10	40	0
51688	30	40	0
51689	10	40	0
51696	2	40	0
51713	10	40	0
51884	10	40	0
51904	3	40	0
51945	30	40	0
51966	40	40	0
52010	30	40	0
52029	1	40	0
52065	2	40	0
52088	29	40	0
52104	40	40	0
52119	40	40	0
52129	40	40	0
52191	10	40	0
52203	23	40	0
52207	40	40	0
