position	x	n	folded
12056	40	40	0
12065	1	40	0
12192	40	40	0
12223	40	40	0
12259	40	40	0
12333	40	40	0
12365	40	40	0
12450	40	40	0
12521	40	40	0
12534	40	40	0
12563	40	40	0
12572	15	40	0
12589	40	40	0
12620	14	40	0
12728	12	40	0
12737	40	40	0
12760	40	40	0
12774	15	40	0
12777	40	40	0
12824	40	40	0
12847	40	40	0
12874	33	40	0
12894	40	40	0
13016	40	40	0
13051	40	40	0
13063	40	40	0
13126	40	40	0
13134	40	40	0
13248	40	40	0
13318	4	40	0
13343	40	40	0
13396	40	40	0
13624	40	40	0
13626	40	40	0
13658	40	40	0
13705	40	40	0
13710	1	40	0
13719	40	40	0
13736	11	40	0
13752	40	40	0
13806	40	40	0
13812	3	40	0
13854	1	40	0
13863	30	40	0
13883	40	40	0
13910	40	40	0
13973	40	40	0
14104	40	40	0
14143	40	40	0
14302	40	40	0
14382	3	40	0
14427	37	40	0
14521	40	40	0
14576	40	40	0
14587	6	40	0
14602	1	40	0
14640	1	40	0
14673	40	40	0
14676	40	40	0
14694	6	40	0
14724	40	40	0
14825	40	40	0
14851	40	40	0
14910	40	40	0
14928	40	40	0
14963	40	40	0
14995	40	40	0
15008	40	40	0
15075	8	40	0
15137	7	40	0
15156	40	40	0
15191	40	40	0
15229	40	40	0
15230	40	40	0
15319	40	40	0
15322	40	40	0
15390	1	40	0
15400	40	40	0
15457	24	40	0
15534	40	40	0
15599	40	40	0
15623	40	40	0
15697	40	40	0
15721	40	40	0
15750	13	40	0
15755	40	40	0
15949	12	40	0
15962	40	40	0
16028	40	40	0
16032	40	40	0
16071	40	40	0
16242	40	40	0
16316	2	40	0
16493	40	40	0
16525	40	40	0
16525	40	40	0
16559	40	40	0
16674	40	40	0
16921	1	40	0
16938	40	40	0
16942	40	40	0
16955	40	40	0
16978	40	40	0
16990	40	40	0
17033	40	40	0
17048	1	40	0
17071	1	40	0
17094	40	40	0
17108	40	40	0
17116	14	40	0
17132	40	40	0
17172	40	40	0
17206	40	40	0
17219	40	40	0
17336	40	40	0
17365	20	40	0
17424	40	40	0
17428	40	40	0
17481	40	40	0
17542	40	40	0
17546	40	40	0
17558	40	40	0
17694	40	40	0
17934	8	40	0
17958	40	40	0
18044	4	40	0
18045	40	40	0
18136	40	40	0
18168	40	40	0
18174	1	40	0
18177	40	40	0
18217	23	40	0
18233	40	40	0
18280	40	40	0
18463	1	40	0
18582	40	40	0
18724	40	40	0
18807	40	40	0
18842	5	40	0
18860	28	40	0
19040	40	40	0
19079	40	40	0
19120	40	40	0
19125	40	40	0
19132	40	40	0
19155	8	40	0
19158	40	40	0
19275	40	40	0
19330	40	40	0
19414	40	40	0
19426	1	40	0
19637	40	40	0
19648	40	40	0
19654	40	40	0
19778	39	40	0
19809	40	40	0
19835	40	40	0
20014	16	40	0
20027	40	40	0
20040	40	40	0
20050	40	40	0
20062	40	40	0
20082	40	40	0
20129	40	40	0
20134	40	40	0
20147	40	40	0
20230	40	40	0
20305	40	40	0
20343	40	40	0
20371	40	40	0
20389	40	40	0
20432	40	40	0
20457	40	40	0
20462	40	40	0
20521	40	40	0
20579	40	40	0
20584	40	40	0
20622	40	40	0
20693	40	40	0
20724	40	40	0
20740	40	40	0
20743	3	40	0
20810	2	40	0
20840	40	40	0
20995	40	40	0
21039	27	40	0
21056	7	40	0
21109	40	40	0
21143	40	40	0
21158	1	40	0
21251	40	40	0
21304	40	40	0
21317	40	40	0
21335	40	40	0
21339	1	40	0
21369	40	40	0
21459	4	40	0
21469	23	40	0
21567	40	40	0
21612	40	40	0
21696	40	40	0
21700	10	40	0
21718	2	40	0
21792	40	40	0
21897	40	40	0
21901	40	40	0
22065	3	40	0
22106	40	40	0
22124	3	40	0
22143	40	40	0
22182	40	40	0
22220	40	40	0
22224	7	40	0
22225	40	40	0
22231	40	40	0
22262	40	40	0
22404	1	40	0
22426	40	40	0
22440	40	40	0
22584	40	40	0
22717	40	40	0
22748	40	40	0
22778	40	40	0
22828	40	40	0
22869	40	40	0
22886	40	40	0
22924	40	40	0
22944	40	40	0
22957	1	40	0
22987	40	40	0
22996	40	40	0
23009	5	40	0
23013	40	40	0
23023	4	40	0
23145	40	40	0
23220	40	40	0
23222	40	40	0
23226	40	40	0
23234	40	40	0
23286	40	40	0
23304	40	40	0
23308	3	40	0
23345	2	40	0
23387	6	40	0
23396	40	40	0
23509	40	40	0
23517	3	40	0
23662	40	40	0
23665	40	40	0
23670	40	40	0
23684	8	40	0
23709	40	40	0
23718	1	40	0
23797	22	40	0
23828	40	40	0
23862	30	40	0
23890	40	40	0
23919	40	40	0
24122	3	40	0
24167	27	40	0
24178	40	40	0
24206	40	40	0
24296	40	40	0
24376	40	40	0
24377	40	40	0
24382	40	40	0
24429	1	40	0
24432	12	40	0
24448	3	40	0
24519	40	40	0
24553	40	40	0
24598	40	40	0
24626	40	40	0
24663	40	40	0
24703	40	40	0
24749	40	40	0
24761	40	40	0
24777	13	40	0
24859	40	40	0
24875	40	40	0
24994	40	40	0
25000	9	40	0
25098	40	40	0
25127	1	40	0
25150	2	40	0
25243	4	40	0
25330	40	40	0
25408	40	40	0
25419	40	40	0
25437	40	40	0
25545	1	40	0
25560	40	40	0
25573	40	40	0
25588	40	40	0
25635	40	40	0
25646	40	40	0
25691	1	40	0
25712	6	40	0
25733	40	40	0
25811	40	40	0
25864	40	40	0
25961	17	40	0
25970	17	40	0
26010	1	40	0
26174	11	40	0
26202	40	40	0
26263	40	40	0
26285	18	40	0
26394	1	40	0
26396	40	40	0
26417	3	40	0
26469	40	40	0
26559	40	40	0
26563	40	40	0
26582	11	40	0
26607	2	40	0
26629	4	40	0
26737	40	40	0
26819	40	40	0
26821	40	40	0
26825	40	40	0
26825	40	40	0
26997	5	40	0
26998	40	40	0
27072	40	40	0
27103	40	40	0
27154	40	40	0
27169	40	40	0
27367	40	40	0
27421	40	40	0
27457	40	40	0
27467	40	40	0
27514	40	40	0
27530	40	40	0
27550	40	40	0
27563	40	40	0
27568	36	40	0
27587	40	40	0
27771	40	40	0
27775	40	40	0
27792	40	40	0
27845	6	40	0
27881	1	40	0
27940	40	40	0
27963	20	40	0
28040	40	40	0
28085	40	40	0
28119	1	40	0
28123	5	40	0
28127	40	40	0
28130	40	40	0
28173	40	40	0
28286	40	40	0
28292	40	40	0
28301	4	40	0
28313	10	40	0
28366	40	40	0
28391	1	40	0
28393	40	40	0
28472	40	40	0
28537	11	40	0
28583	40	40	0
28650	40	40	0
28689	2	40	0
28691	40	40	0
28833	40	40	0
28869	40	40	0
28919	40	40	0
28998	40	40	0
29000	40	40	0
29073	35	40	0
29076	40	40	0
29168	40	40	0
29265	40	40	0
29428	8	40	0
29444	40	40	0
29457	1	40	0
29486	1	40	0
29503	40	40	0
29546	6	40	0
29588	34	40	0
29681	40	40	0
29743	40	40	0
29784	40	40	0
29821	3	40	0
29947	40	40	0
29958	7	40	0
29969	1	40	0
30010	6	40	0
30036	40	40	0
30098	37	40	0
30113	40	40	0
30218	40	40	0
30237	40	40	0
30304	36	40	0
30345	40	40	0
30358	36	40	0
30373	40	40	0
30507	40	40	0
30645	40	40	0
30720	40	40	0
30850	18	40	0
30854	1	40	0
30923	40	40	0
30962	40	40	0
31030	5	40	0
31042	1	40	0
31072	40	40	0
31073	40	40	0
31094	15	40	0
31127	1	40	0
31187	40	40	0
31231	40	40	0
31278	40	40	0
31304	40	40	0
31330	8	40	0
31362	40	40	0
31473	40	40	0
31622	40	40	0
31658	5	40	0
31713	40	40	0
31755	4	40	0
31779	1	40	0
31792	2	40	0
31820	40	40	0
31829	40	40	0
31891	40	40	0
31966	40	40	0
32009	40	40	0
32060	40	40	0
32171	27	40	0
32327	40	40	0
32442	40	40	0
32518	2	40	0
32526	40	40	0
32527	11	40	0
32539	40	40	0
32582	40	40	0
32582	40	40	0
32662	40	40	0
32723	40	40	0
32779	40	40	0
32827	40	40	0
32863	40	40	0
32867	1	40	0
32908	40	40	0
32958	40	40	0
33052	40	40	0
33090	1	40	0
33109	40	40	0
33182	40	40	0
33224	40	40	0
33240	40	40	0
33321	40	40	0
33333	16	40	0
33384	40	40	0
33495	1	40	0
33587	22	40	0
33654	1	40	0
33743	17	40	0
33748	40	40	0
33753	24	40	0
33793	40	40	0
33857	40	40	0
33880	32	40	0
33911	40	40	0
33912	2	40	0
33922	40	40	0
33981	40	40	0
34003	4	40	0
34005	40	40	0
34032	40	40	0
34073	40	40	0
34102	40	40	0
34109	40	40	0
34131	40	40	0
34131	7	40	0
34139	40	40	0
34175	28	40	0
34177	40	40	0
34206	7	40	0
34620	1	40	0
34634	38	40	0
34642	40	40	0
34678	40	40	0
34707	40	40	0
34726	40	40	0
34754	40	40	0
34774	18	40	0
34783	40	40	0
34830	9	40	0
34898	40	40	0
34921	30	40	0
34949	40	40	0
34958	40	40	0
35187	2	40	0
35200	40	40	0
35205	40	40	0
35289	2	40	0
35350	40	40	0
35412	40	40	0
35417	40	40	0
35541	40	40	0
35576	4	40	0
35603	20	40	0
35609	40	40	0
35610	40	40	0
35622	40	40	0
35635	1	40	0
35636	2	40	0
35692	40	40	0
35820	40	40	0
35909	2	40	0
35936	40	40	0
36006	40	40	0
36011	2	40	0
36031	40	40	0
36081	5	40	0
36151	40	40	0
36212	40	40	0
36262	1	40	0
36401	40	40	0
36403	40	40	0
36417	17	40	0
36428	40	40	0
36484	40	40	0
36493	40	40	0
36578	40	40	0
36739	1	40	0
36932	30	40	0
37046	40	40	0
37147	1	40	0
37159	40	40	0
37318	40	40	0
37427	40	40	0
37572	40	40	0
37626	5	40	0
37639	40	40	0
37889	40	40	0
37907	21	40	0
37915	40	40	0
37990	5	40	0
38075	1	40	0
38091	38	40	0
38177	27	40	0
38250	1	40	0
38252	13	40	0
38275	40	40	0
38350	40	40	0
38354	24	40	0
38390	40	40	0
38443	2	40	0
38450	40	40	0
38468	40	40	0
38510	40	40	0
38600	40	40	0
38626	40	40	0
38727	40	40	0
38746	40	40	0
38780	40	40	0
38829	40	40	0
38930	40	40	0
39083	4	40	0
39173	40	40	0
39183	40	40	0
39379	40	40	0
39399	40	40	0
39404	40	40	0
39478	40	40	0
39515	1	40	0
39557	40	40	0
39607	40	40	0
39650	2	40	0
39686	40	40	0
39700	40	40	0
39732	40	40	0
39818	40	40	0
39891	40	40	0
39893	40	40	0
39983	40	40	0
40264	40	40	0
40302	15	40	0
40331	40	40	0
40364	1	40	0
40380	40	40	0
40454	40	40	0
40470	40	40	0
40513	40	40	0
40543	40	40	0
40615	40	40	0
40654	40	40	0
40798	13	40	0
40836	40	40	0
40841	40	40	0
40870	40	40	0
40884	3	40	0
40892	40	40	0
40995	40	40	0
41015	40	40	0
41049	40	40	0
41089	14	40	0
41182	40	40	0
41321	40	40	0
41331	40	40	0
41476	40	40	0
41481	16	40	0
41532	4	40	0
41539	40	40	0
41625	40	40	0
41650	1	40	0
41652	40	40	0
41663	40	40	0
41723	40	40	0
41894	40	40	0
41925	40	40	0
41931	18	40	0
42015	40	40	0
42030	3	40	0
42250	40	40	0
42272	40	40	0
42311	40	40	0
42312	40	40	0
42372	40	40	0
42378	40	40	0
42401	40	40	0
42401	40	40	0
42437	40	40	0
42441	40	40	0
42448	40	40	0
42478	20	40	0
42531	40	40	0
42548	1	40	0
42565	40	40	0
42597	40	40	0
42678	40	40	0
42679	9	40	0
42732	17	40	0
42755	40	40	0
42800	10	40	0
42872	40	40	0
42916	12	40	0
42921	40	40	0
42929	40	40	0
42971	13	40	0
42993	40	40	0
42995	12	40	0
43040	40	40	0
43045	40	40	0
43073	16	40	0
43074	16	40	0
43211	1	40	0
43245	1	40	0
43278	40	40	0
43338	40	40	0
43467	40	40	0
43480	40	40	0
43499	1	40	0
43530	40	40	0
43571	40	40	0
43592	40	40	0
43593	40	40	0
43717	40	40	0
43879	40	40	0
43910	40	40	0
44033	40	40	0
44049	40	40	0
44074	13	40	0
44107	40	40	0
44199	40	40	0
44209	21	40	0
44258	40	40	0
44258	40	40	0
44308	40	40	0
44318	40	40	0
44356	40	40	0
44393	40	40	0
44531	40	40	0
44542	28	40	0
44624	40	40	0
44681	32	40	0
44738	10	40	0
44750	18	40	0
44752	40	40	0
44788	10	40	0
44796	1	40	0
44807	1	40	0
44825	10	40	0
44860	21	40	0
44873	40	40	0
44905	11	40	0
44928	2	40	0
44931	40	40	0
44955	8	40	0
44975	40	40	0
44987	40	40	0
45037	6	40	0
45117	40	40	0
45137	40	40	0
45168	1	40	0
45200	40	40	0
45334	40	40	0
45339	3	40	0
45383	40	40	0
45391	40	40	0
45454	40	40	0
45494	40	40	0
45596	10	40	0
45695	30	40	0
45723	6	40	0
45732	33	40	0
45795	40	40	0
45816	40	40	0
45819	1	40	0
45848	40	40	0
45850	40	40	0
45903	1	40	0
45975	40	40	0
46028	40	40	0
46068	40	40	0
46094	40	40	0
46096	40	40	0
46205	13	40	0
46247	40	40	0
46265	40	40	0
46274	40	40	0
46291	40	40	0
46318	40	40	0
46331	40	40	0
46351	40	40	0
46385	40	40	0
46470	40	40	0
46491	40	40	0
46527	40	40	0
46528	40	40	0
46537	7	40	0
46582	40	40	0
46647	22	40	0
46693	40	40	0
46701	40	40	0
46728	40	40	0
46741	40	40	0
46864	40	40	0
46866	40	40	0
47009	40	40	0
47030	40	40	0
47047	8	40	0
47182	2	40	0
47196	1	40	0
47203	40	40	0
47244	40	40	0
47291	1	40	0
47299	40	40	0
47400	40	40	0
47416	4	40	0
47559	40	40	0
47585	40	40	0
47615	1	40	0
47623	10	40	0
47729	40	40	0
47730	40	40	0
47765	1	40	0
47803	40	40	0
47804	40	40	0
47952	40	40	0
48019	40	40	0
48066	9	40	0
48117	40	40	0
48134	5	40	0
48203	6	40	0
48204	6	40	0
48216	40	40	0
48297	40	40	0
48354	6	40	0
48356	13	40	0
48362	28	40	0
48372	40	40	0
48398	40	40	0
48425	40	40	0
48522	40	40	0
48523	40	40	0
48529	13	40	0
48618	9	40	0
48684	33	40	0
48685	7	40	0
48689	5	40	0
48725	1	40	0
48728	7	40	0
48979	2	40	0
49070	6	40	0
49081	40	40	0
49103	40	40	0
49151	40	40	0
49162	40	40	0
49218	1	40	0
49303	14	40	0
49311	40	40	0
49325	40	40	0
49422	8	40	0
49432	40	40	0
49457	40	40	0
49487	38	40	0
49521	40	40	0
49557	40	40	0
49573	40	40	0
49596	40	40	0
49609	40	40	0
49621	40	40	0
49661	12	40	0
49756	40	40	0
49756	1	40	0
49794	29	40	0
49807	1	40	0
49896	40	40	0
49940	21	40	0
50025	1	40	0
50028	40	40	0
50064	14	40	0
50188	40	40	0
50220	40	40	0
50379	40	40	0
50386	40	40	0
50407	35	40	0
50412	1	40	0
50462	40	40	0
50490	40	40	0
50536	40	40	0
50550	40	40	0
50623	40	40	0
50640	40	40	0
50728	3	40	0
50779	40	40	0
50818	40	40	0
50887	40	40	0
50893	40	40	0
50905	40	40	0
51007	40	40	0
51096	3	40	0
51121	40	40	0
51174	40	40	0
51191	4	40	0
51271	40	40	0
51273	40	40	0
51307	40	40	0
51308	40	40	0
51338	8	40	0
51340	40	40	0
51395	11	40	0
51436	40	40	0
51450	40	40	0
51542	11	40	0
51547	29	40	0
51597	32	40	0
51631	40	40	0
51635	40	40	0
51652	40	40	0
51714	40	40	0
51881	40	40	0
51923	1	40	0
52016	40	40	0
52036	2	40	0
52054	1	40	0
52078	40	40	0
52091	40	40	0
52102	40	40	0
52212	2	40	0
52262	40	40	0
52310	40	40	0
52341	40	40	0
52350	40	40	0
52381	40	40	0
52401	40	40	0
52412	40	40	0
52413	40	40	0
52456	40	40	0
52458	26	40	0
52505	2	40	0
52531	40	40	0
52565	6	40	0
52634	2	40	0
52658	40	40	0
52729	26	40	0
52773	40	40	0
52818	40	40	0
52833	38	40	0
52838	38	40	0
52883	3	40	0
52911	1	40	0
52922	2	40	0
52950	1	40	0
52981	40	40	0
52989	3	40	0
53036	1	40	0
53064	40	40	0
53073	40	40	0
53094	40	40	0
53115	4	40	0
53127	40	40	0
53255	40	40	0
53288	40	40	0
53362	2	40	0
53366	40	40	0
53370	40	40	0
53443	40	40	0
53446	40	40	0
53555	40	40	0
53658	40	40	0
53729	40	40	0
53738	40	40	0
53770	40	40	0
53775	40	40	0
53805	40	40	0
53846	6	40	0
53945	40	40	0
54017	40	40	0
54091	40	40	0
54152	29	40	0
54254	39	40	0
54287	40	40	0
54316	39	40	0
54328	1	40	0
54356	40	40	0
54365	40	40	0
54427	40	40	0
54577	40	40	0
54590	40	40	0
54609	4	40	0
54662	40	40	0
54671	40	40	0
54691	4	40	0
54727	40	40	0
54746	40	40	0
54843	40	40	0
54871	40	40	0
54883	2	40	0
54895	40	40	0
54933	40	40	0
54947	40	40	0
55020	40	40	0
55046	40	40	0
55067	23	40	0
55104	40	40	0
55120	40	40	0
55134	9	40	0
55154	40	40	0
55162	6	40	0
55229	40	40	0
55253	40	40	0
55333	40	40	0
55361	40	40	0
55384	40	40	0
55442	40	40	0
55451	40	40	0
55557	1	40	0
55624	40	40	0
55699	40	40	0
55731	40	40	0
55802	40	40	0
55820	40	40	0
55836	40	40	0
55857	1	40	0
55906	40	40	0
55942	40	40	0
55943	1	40	0
56060	10	40	0
56061	40	40	0
56088	40	40	0
56157	1	40	0
56176	10	40	0
56219	40	40	0
56290	40	40	0
56293	2	40	0
56309	38	40	0
56315	40	40	0
56328	40	40	0
56372	40	40	0
56452	6	40	0
56515	40	40	0
56525	3	40	0
56559	40	40	0
56560	23	40	0
56598	40	40	0
56681	40	40	0
56838	40	40	0
56886	15	40	0
56898	15	40	0
56905	9	40	0
56915	9	40	0
56932	1	40	0
56937	2	40	0
56942	2	40	0
56994	31	40	0
57008	40	40	0
57024	9	40	0
57038	40	40	0
57093	40	40	0
57105	40	40	0
57123	40	40	0
57148	40	40	0
57173	40	40	0
57179	3	40	0
57200	40	40	0
57278	40	40	0
57290	40	40	0
57317	40	40	0
57319	40	40	0
57358	27	40	0
57359	40	40	0
57421	40	40	0
57427	1	40	0
57432	40	40	0
57443	40	40	0
57488	2	40	0
57500	40	40	0
57543	40	40	0
57554	40	40	0
57625	40	40	0
57714	40	40	0
57746	40	40	0
57757	40	40	0
57770	40	40	0
57785	5	40	0
57883	2	40	0
57909	40	40	0
57945	40	40	0
57958	25	40	0
57972	40	40	0
58043	18	40	0
58076	40	40	0
58136	40	40	0
58177	16	40	0
58205	40	40	0
58290	40	40	0
58367	40	40	0
58387	40	40	0
58399	40	40	0
58599	40	40	0
58611	40	40	0
58684	40	40	0
58700	40	40	0
58723	40	40	0
58776	40	40	0
58822	40	40	0
58846	40	40	0
58983	40	40	0
58999	34	40	0
59006	34	40	0
59126	13	40	0
59132	40	40	0
59162	34	40	0
59228	40	40	0
59263	40	40	0
59364	13	40	0
59391	40	40	0
59544	40	40	0
59602	40	40	0
59641	7	40	0
59682	40	40	0
59687	40	40	0
59712	40	40	0
59732	40	40	0
59771	40	40	0
59822	2	40	0
59847	36	40	0
59916	2	40	0
59924	40	40	0
59984	4	40	0
60058	4	40	0
60098	40	40	0
60107	40	40	0
60128	40	40	0
60131	40	40	0
60159	40	40	0
60195	35	40	0
60222	5	40	0
60282	1	40	0
60302	40	40	0
60324	40	40	0
60349	40	40	0
60433	40	40	0
60445	3	40	0
60474	40	40	0
60498	40	40	0
60557	40	40	0
60605	3	40	0
60911	2	40	0
60922	26	40	0
60947	3	40	0
61038	40	40	0
61205	40	40	0
61216	40	40	0
61303	40	40	0
61313	3	40	0
61427	40	40	0
61440	40	40	0
61509	40	40	0
61568	36	40	0
61759	1	40	0
61835	40	40	0
61890	1	40	0
61937	40	40	0
62044	40	40	0
62073	40	40	0
62083	40	40	0
62090	40	40	0
62144	40	40	0
62199	3	40	0
62282	1	40	0
62296	40	40	0
62301	40	40	0
62302	40	40	0
62368	40	40	0
62446	2	40	0
62510	40	40	0
62522	3	40	0
62771	40	40	0
62872	40	40	0
63004	40	40	0
63008	40	40	0
63049	40	40	0
63085	40	40	0
63105	40	40	0
63147	40	40	0
63148	40	40	0
63303	40	40	0
63373	40	40	0
63458	40	40	0
63496	40	40	0
63505	40	40	0
63518	40	40	0
63573	40	40	0
63588	40	40	0
63721	40	40	0
63775	40	40	0
63787	3	40	0
63788	40	40	0
63882	40	40	0
63886	40	40	0
63969	16	40	0
63973	40	40	0
64002	40	40	0
64258	40	40	0
64261	18	40	0
64334	25	40	0
64378	40	40	0
64392	15	40	0
64494	40	40	0
64498	40	40	0
64509	40	40	0
64536	40	40	0
64632	40	40	0
64654	1	40	0
64658	39	40	0
64659	1	40	0
64720	40	40	0
64791	40	40	0
64795	40	40	0
64827	40	40	0
64991	2	40	0
64994	40	40	0
65034	40	40	0
65098	40	40	0
65140	5	40	0
65152	40	40	0
65157	40	40	0
65167	4	40	0
65174	40	40	0
65338	25	40	0
65461	35	40	0
65469	21	40	0
65471	14	40	0
65481	40	40	0
65585	40	40	0
65652	40	40	0
65913	13	40	0
65979	40	40	0
66042	3	40	0
66085	3	40	0
66151	40	40	0
66378	40	40	0
66402	40	40	0
66594	40	40	0
66608	40	40	0
66622	40	40	0
66715	40	40	0
66735	40	40	0
66790	40	40	0
66886	40	40	0
66886	40	40	0
66987	40	40	0
67114	3	40	0
67119	40	40	0
67156	40	40	0
67280	40	40	0
67360	40	40	0
67368	40	40	0
67378	40	40	0
67523	40	40	0
67544	40	40	0
67549	18	40	0
67595	40	40	0
67596	40	40	0
67685	40	40	0
67691	40	40	0
67850	40	40	0
68005	3	40	0
68025	40	40	0
68086	40	40	0
68117	40	40	0
68133	40	40	0
68177	40	40	0
68186	5	40	0
68306	27	40	0
68324	40	40	0
68344	40	40	0
68348	40	40	0
68380	40	40	0
68394	40	40	0
68404	40	40	0
68463	40	40	0
68505	1	40	0
68536	2	40	0
68611	4	40	0
68618	40	40	0
68688	1	40	0
68710	40	40	0
68776	40	40	0
68829	40	40	0
68875	1	40	0
68882	40	40	0
68947	40	40	0
68950	40	40	0
69001	40	40	0
69036	40	40	0
69092	40	40	0
69112	40	40	0
69141	40	40	0
69206	40	40	0
69236	40	40	0
69253	12	40	0
69358	40	40	0
69542	40	40	0
69574	40	40	0
69637	40	40	0
69677	40	40	0
69683	40	40	0
69719	40	40	0
69733	40	40	0
69788	40	40	0
69824	1	40	0
69900	40	40	0
69972	2	40	0
70013	40	40	0
70091	40	40	0
70144	2	40	0
70157	40	40	0
70158	40	40	0
70173	17	40	0
70213	40	40	0
70219	40	40	0
70266	18	40	0
70359	40	40	0
70370	40	40	0
70389	40	40	0
70454	40	40	0
70667	40	40	0
70702	40	40	0
70763	4	40	0
70767	40	40	0
70780	40	40	0
70819	40	40	0
70837	10	40	0
70849	40	40	0
70866	40	40	0
70939	40	40	0
70940	40	40	0
70990	40	40	0
70998	40	40	0
71051	17	40	0
71071	40	40	0
71144	40	40	0
71157	40	40	0
71180	40	40	0
71206	40	40	0
